antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Orange Sparkling Water'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Organic Zucchini', 'Bunny-Luv Fresh Organic Carrots'})",frozenset({'Authentic French Brioche'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
frozenset({'Hazelnut Bite Size Wafer Cookies'}),frozenset({'Authentic French Brioche'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Organic Heavy Whipping Cream', 'Authentic French Brioche'})",frozenset({'Salted Butter'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Organic Summer Strawberry Bunny Fruit Snacks'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Salted Butter'})",frozenset({'Authentic French Brioche'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Organic Heavy Whipping Cream'})",frozenset({'Salted Butter'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Hazelnut Bite Size Wafer Cookies', 'Strawberry Preserves'})",frozenset({'Authentic French Brioche'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Salted Butter', 'Petit Suisse Fruit'})",frozenset({'Authentic French Brioche'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Organic Heavy Whipping Cream', 'Bunny-Luv Fresh Organic Carrots'})",frozenset({'Authentic French Brioche'}),0.005641748942172073,0.014809590973201692,0.004936530324400564,0.875,59.083333333333336,1.0,0.004852978330193503,7.881523272214387,0.9886524822695035,0.3181818181818182,0.8731209735146743,0.6041666666666667
"frozenset({'Total 2% Lowfat Greek Strained Yogurt With Blueberry', 'Total 0% Nonfat Greek Yogurt'})","frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 0% Raspberry Yogurt'})",0.00846262341325811,0.011283497884344146,0.005641748942172073,0.6666666666666666,59.08333333333333,1.0,0.005546260948792574,2.966149506346967,0.991465149359886,0.39999999999999997,0.6628625772705659,0.5833333333333333
frozenset({'Vanilla Coffee Concentrate'}),frozenset({'85% Lean Ground Beef'}),0.009873060648801129,0.00846262341325811,0.004936530324400564,0.5,59.08333333333333,1.0,0.004852978330193503,1.9830747531734838,0.9928774928774928,0.368421052631579,0.4957325746799431,0.5416666666666666
"frozenset({'Dark Chocolate Minis', 'Trail Mix Fruit & Nut Chewy Granola Bars'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 0% Raspberry Yogurt'})","frozenset({'Total 2% Lowfat Greek Strained Yogurt With Blueberry', 'Total 0% Nonfat Greek Yogurt'})",0.011283497884344146,0.00846262341325811,0.005641748942172073,0.5,59.08333333333333,1.0,0.005546260948792574,1.9830747531734838,0.9942938659058487,0.39999999999999997,0.4957325746799431,0.5833333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Healthy Grains Granola Bar, Vanilla Blueberry'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.00846262341325811,0.011283497884344146,0.005641748942172073,0.6666666666666666,59.08333333333333,1.0,0.005546260948792574,2.966149506346967,0.991465149359886,0.39999999999999997,0.6628625772705659,0.5833333333333333
"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.011283497884344146,0.00846262341325811,0.005641748942172073,0.5,59.08333333333333,1.0,0.005546260948792574,1.9830747531734838,0.9942938659058487,0.39999999999999997,0.4957325746799431,0.5833333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Crunch Chocolate Peanut Butter Granola Bar'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
frozenset({'Trail Mix Fruit & Nut Chewy Granola Bars'}),frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
frozenset({'Low Fat Plain Yogurt'}),frozenset({'Four Cheese Thin Crust Pizza'}),0.009873060648801129,0.00846262341325811,0.004936530324400564,0.5,59.08333333333333,1.0,0.004852978330193503,1.9830747531734838,0.9928774928774928,0.368421052631579,0.4957325746799431,0.5416666666666666
frozenset({'Crunch Chocolate Peanut Butter Granola Bar'}),"frozenset({'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.015514809590973202,0.00846262341325811,0.007757404795486601,0.5,59.08333333333333,1.0,0.007626108804589789,1.9830747531734838,0.998567335243553,0.4782608695652173,0.4957325746799431,0.7083333333333333
frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach'}),"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry', 'Total 0% Nonfat Greek Yogurt'})",0.015514809590973202,0.00846262341325811,0.007757404795486601,0.5,59.08333333333333,1.0,0.007626108804589789,1.9830747531734838,0.998567335243553,0.4782608695652173,0.4957325746799431,0.7083333333333333
frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 0% Nonfat Greek Yogurt'})",0.009873060648801129,0.00846262341325811,0.004936530324400564,0.5,59.08333333333333,1.0,0.004852978330193503,1.9830747531734838,0.9928774928774928,0.368421052631579,0.4957325746799431,0.5416666666666666
"frozenset({'Dark Chocolate Minis', 'Crunchy Coconut Granola Bars'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry', 'Total 0% Nonfat Greek Yogurt'})",frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach'}),0.00846262341325811,0.015514809590973202,0.007757404795486601,0.9166666666666666,59.08333333333333,1.0,0.007626108804589789,11.813822284908317,0.9914651493598862,0.4782608695652173,0.9153533906399236,0.7083333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Heritage Flakes Cereal'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Healthy Grains Granola Bar, Vanilla Blueberry'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Organic Heritage Flakes Cereal'})",frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
"frozenset({'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Crunch Chocolate Peanut Butter Granola Bar'}),0.00846262341325811,0.015514809590973202,0.007757404795486601,0.9166666666666666,59.08333333333333,1.0,0.007626108804589789,11.813822284908317,0.9914651493598862,0.4782608695652173,0.9153533906399236,0.7083333333333333
frozenset({'Crunchy Coconut Granola Bars'}),frozenset({'Peach-Pear Sparkling Water'}),0.004936530324400564,0.01692524682651622,0.004936530324400564,1.0,59.08333333333333,1.0,0.004852978330193503,inf,0.9879518072289156,0.29166666666666663,1.0,0.6458333333333333
frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt With Blueberry', 'Total 0% Nonfat Greek Yogurt'})",0.015514809590973202,0.00846262341325811,0.007757404795486601,0.5,59.08333333333333,1.0,0.007626108804589789,1.9830747531734838,0.998567335243553,0.4782608695652173,0.4957325746799431,0.7083333333333333
frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 0% Nonfat Greek Yogurt'})",0.009873060648801129,0.00846262341325811,0.004936530324400564,0.5,59.08333333333333,1.0,0.004852978330193503,1.9830747531734838,0.9928774928774928,0.368421052631579,0.4957325746799431,0.5416666666666666
"frozenset({'Total 2% Lowfat Greek Strained Yogurt With Blueberry', 'Total 0% Nonfat Greek Yogurt'})",frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach'}),0.00846262341325811,0.015514809590973202,0.007757404795486601,0.9166666666666666,59.08333333333333,1.0,0.007626108804589789,11.813822284908317,0.9914651493598862,0.4782608695652173,0.9153533906399236,0.7083333333333333
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Healthy Grains Granola Bar, Vanilla Blueberry'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Heritage Flakes Cereal'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 0% Nonfat Greek Yogurt'})",frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'}),0.00846262341325811,0.009873060648801129,0.004936530324400564,0.5833333333333333,59.08333333333332,1.0,0.004852978330193503,2.376304654442877,0.9914651493598862,0.368421052631579,0.5791785375118708,0.5416666666666666
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Organic Heritage Flakes Cereal'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),frozenset({'Crunchy Coconut Granola Bars'}),0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Dark Chocolate Minis', 'Crunchy Coconut Granola Bars'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Four Cheese Thin Crust Pizza'}),frozenset({'Low Fat Plain Yogurt'}),0.00846262341325811,0.009873060648801129,0.004936530324400564,0.5833333333333333,59.08333333333332,1.0,0.004852978330193503,2.376304654442877,0.9914651493598862,0.368421052631579,0.5791785375118708,0.5416666666666666
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Dark Chocolate Minis', 'Trail Mix Fruit & Nut Chewy Granola Bars'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'85% Lean Ground Beef'}),frozenset({'Vanilla Coffee Concentrate'}),0.00846262341325811,0.009873060648801129,0.004936530324400564,0.5833333333333333,59.08333333333332,1.0,0.004852978330193503,2.376304654442877,0.9914651493598862,0.368421052631579,0.5791785375118708,0.5416666666666666
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Healthy Grains Granola Bar, Vanilla Blueberry'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Sparkling Water, Natural Mango Essenced', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
frozenset({'Peach-Pear Sparkling Water'}),frozenset({'Trail Mix Fruit & Nut Chewy Granola Bars'}),0.01692524682651622,0.004936530324400564,0.004936530324400564,0.29166666666666663,59.08333333333332,1.0,0.004852978330193503,1.4047954866008463,1.0,0.29166666666666663,0.28815261044176704,0.6458333333333333
"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 0% Nonfat Greek Yogurt'})",frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'}),0.00846262341325811,0.009873060648801129,0.004936530324400564,0.5833333333333333,59.08333333333332,1.0,0.004852978330193503,2.376304654442877,0.9914651493598862,0.368421052631579,0.5791785375118708,0.5416666666666666
frozenset({'Organic & Raw Strawberry Serenity Kombucha'}),frozenset({'Hibiscus Organic Raw Kombucha'}),0.009167842031029619,0.009167842031029619,0.004936530324400564,0.5384615384615385,58.7337278106509,1.0,0.004852480996894651,2.1468030089327694,0.9920691408235892,0.368421052631579,0.5341910758280866,0.5384615384615385
frozenset({'Hibiscus Organic Raw Kombucha'}),frozenset({'Organic & Raw Strawberry Serenity Kombucha'}),0.009167842031029619,0.009167842031029619,0.004936530324400564,0.5384615384615385,58.7337278106509,1.0,0.004852480996894651,2.1468030089327694,0.9920691408235892,0.368421052631579,0.5341910758280866,0.5384615384615385
frozenset({'Synergy Organic Kombucha Gingerberry'}),frozenset({'Hibiscus Organic Raw Kombucha'}),0.009167842031029619,0.009167842031029619,0.004936530324400564,0.5384615384615385,58.7337278106509,1.0,0.004852480996894651,2.1468030089327694,0.9920691408235892,0.368421052631579,0.5341910758280866,0.5384615384615385
frozenset({'Hibiscus Organic Raw Kombucha'}),frozenset({'Synergy Organic Kombucha Gingerberry'}),0.009167842031029619,0.009167842031029619,0.004936530324400564,0.5384615384615385,58.7337278106509,1.0,0.004852480996894651,2.1468030089327694,0.9920691408235892,0.368421052631579,0.5341910758280866,0.5384615384615385
"frozenset({'Dark Chocolate Minis', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Heritage Flakes Cereal', 'Organic Graham Crunch Cereal'})",0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
frozenset({'Total 0% Raspberry Yogurt'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})",frozenset({'Total 0% Raspberry Yogurt'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Organic Heritage Flakes Cereal', 'Organic Graham Crunch Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})","frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})",0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Organic Graham Crunch Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})","frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})",0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
frozenset({'Lemon Sparkling Water'}),"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",frozenset({'Lemon Sparkling Water'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Organic Heavy Whipping Cream', 'Authentic French Brioche', 'Petit Suisse Fruit'})",frozenset({'Bunny-Luv Fresh Organic Carrots'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Heritage Flakes Cereal', 'Organic Graham Crunch Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Organic Heritage Flakes Cereal', 'Organic Graham Crunch Cereal'})","frozenset({'Dark Chocolate Minis', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark & Mint Filled Chocolate Squares'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
frozenset({'Bunny-Luv Fresh Organic Carrots'}),"frozenset({'Organic Heavy Whipping Cream', 'Petit Suisse Fruit'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
frozenset({'Bunny-Luv Fresh Organic Carrots'}),"frozenset({'Wild Blueberry Preserves', 'Authentic French Brioche'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
frozenset({'Lemon Sparkling Water'}),"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Graham Crunch Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
frozenset({'Bunny-Luv Fresh Organic Carrots'}),"frozenset({'Organic Heavy Whipping Cream', 'Authentic French Brioche', 'Petit Suisse Fruit'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Strawberry Preserves', 'Authentic French Brioche', 'Petit Suisse Fruit'})",frozenset({'Bunny-Luv Fresh Organic Carrots'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
frozenset({'Lemon Sparkling Water'}),"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Wild Blueberry Preserves', 'Authentic French Brioche'})",frozenset({'Bunny-Luv Fresh Organic Carrots'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})",frozenset({'Lemon Sparkling Water'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
frozenset({'Bunny-Luv Fresh Organic Carrots'}),"frozenset({'Strawberry Preserves', 'Authentic French Brioche', 'Petit Suisse Fruit'})",0.011988716502115656,0.007052186177715092,0.004936530324400564,0.4117647058823529,58.38823529411764,1.0,0.0048519836635958,1.6880112834978842,0.9947996329152646,0.35,0.40758689839572193,0.5558823529411765
"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",frozenset({'Lemon Sparkling Water'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Organic Heavy Whipping Cream', 'Petit Suisse Fruit'})",frozenset({'Bunny-Luv Fresh Organic Carrots'}),0.007052186177715092,0.011988716502115656,0.004936530324400564,0.7,58.38823529411764,1.0,0.0048519836635958,3.2933709449929474,0.9898538961038962,0.35,0.6963597430406852,0.5558823529411765
"frozenset({'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Popped Dark Chocolate with Sea Salt Granola Bar'}),0.013399153737658674,0.006346967559943582,0.004936530324400564,0.368421052631579,58.046783625731,1.0,0.004851486330296948,1.5732839680300894,0.9961196773205351,0.3333333333333333,0.36438683650218523,0.5730994152046784
