support,itemsets
0.004936530324400564,"frozenset({'Gluten Free Mushroom Risotto Bowl', 'Organic Dried Granny Apple Chips'})"
0.004936530324400564,"frozenset({'Gluten Free Mushroom Risotto Bowl', 'Vanilla Skyr Nonfat Yogurt'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Gogo Squeez Organic Apple Strawberry Applesauce on the Go'})"
0.006346967559943582,"frozenset({'Organic Baby Spinach', 'Gourmet Pizza Nut-Free Pesto Gluten Free'})"
0.013399153737658674,"frozenset({'Light Oaked Chardonnay', 'Grade A Extra Large Eggs'})"
0.01904090267983075,"frozenset({'Natural Lime Flavor Sparkling Mineral Water', 'Grade A Extra Large Eggs'})"
0.007052186177715092,"frozenset({'Organic Chunky Vegetable Soup', 'Grade A Extra Large Eggs'})"
0.004936530324400564,"frozenset({'Sliced Wheat Bread', 'Grade A Extra Large Eggs'})"
0.007052186177715092,"frozenset({'Strawberries', 'Grade A Extra Large Eggs'})"
0.004936530324400564,"frozenset({'Seedless Red Grapes', 'Grape White/Green Seedless'})"
0.007757404795486601,"frozenset({'Half & Half', 'Whole Milk'})"
0.006346967559943582,"frozenset({'Whole Wheat Pita Bread Loaves', 'Half & Half'})"
0.00846262341325811,"frozenset({'Hard Boiled Eggs', 'Unsweetened Premium Iced Tea'})"
0.007757404795486601,"frozenset({'Soda', 'Hass Avocados'})"
0.006346967559943582,"frozenset({'Zero Calorie Cola', 'Hass Avocados'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Hazelnut Bite Size Wafer Cookies'})"
0.005641748942172073,"frozenset({'Hazelnut Bite Size Wafer Cookies', 'Strawberry Preserves'})"
0.007757404795486601,"frozenset({'Healthy Grains Granola Bar, Vanilla Blueberry', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.009873060648801129,"frozenset({'Organic Heritage Flakes Cereal', 'Healthy Grains Granola Bar, Vanilla Blueberry'})"
0.006346967559943582,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Healthy Grains Granola Bar, Vanilla Blueberry'})"
0.004936530324400564,"frozenset({'Healthy Grains Granola Bar, Vanilla Blueberry', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Popped Dark Chocolate with Sea Salt Granola Bar', 'Healthy Grains Granola Bar, Vanilla Blueberry'})"
0.004936530324400564,"frozenset({'Healthy Grains Granola Bar, Vanilla Blueberry', 'Sparkling Water, Natural Mango Essenced'})"
0.004936530324400564,"frozenset({'Twilight Delight 72% Cacao Intense Dark Squares', 'Healthy Grains Granola Bar, Vanilla Blueberry'})"
0.006346967559943582,"frozenset({'Hibiscus Organic Raw Kombucha', 'Kombucha  Bilberry No. 9'})"
0.004936530324400564,"frozenset({'Organic & Raw Strawberry Serenity Kombucha', 'Hibiscus Organic Raw Kombucha'})"
0.004936530324400564,"frozenset({'Hibiscus Organic Raw Kombucha', 'Passionberry Bliss Kombucha Drink'})"
0.004936530324400564,"frozenset({'Synergy Organic Kombucha Gingerberry', 'Hibiscus Organic Raw Kombucha'})"
0.004936530324400564,"frozenset({'Honey Almond Flax Chewy Granola Bars', 'Oatmeal Square Banana Dark Chocolate'})"
0.007052186177715092,"frozenset({'Honey Buns', 'Oatmeal Crème Pies'})"
0.005641748942172073,"frozenset({'Jalapeno Pepper', 'Mixed Vegetables'})"
0.004936530324400564,"frozenset({'Kale Greens', 'Organic Cucumber'})"
0.004936530324400564,"frozenset({'Kale Greens', 'Roma Tomato'})"
0.007757404795486601,"frozenset({'Lactose Free Fat Free Milk', 'Mexican Coffee'})"
0.004936530324400564,"frozenset({'Lactose Free Fat Free Milk', 'Organic Cucumber'})"
0.004936530324400564,"frozenset({'Lactose Free Fat Free Milk', 'Organic Strawberries'})"
0.007052186177715092,"frozenset({'Lactose Free Fat Free Milk', 'Vanilla Coffee Concentrate'})"
0.005641748942172073,"frozenset({'Limes', 'Large Lemon'})"
0.007052186177715092,"frozenset({'Organic Garlic', 'Large Lemon'})"
0.004936530324400564,"frozenset({'Large Lemon', 'Organic Italian Parsley Bunch'})"
0.004936530324400564,"frozenset({'Lemon Sparkling Water', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.011283497884344146,"frozenset({'Lemon Sparkling Water', 'Orange Sparkling Water'})"
0.004936530324400564,"frozenset({'Lemon Sparkling Water', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.00846262341325811,"frozenset({'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water'})"
0.006346967559943582,"frozenset({'Lemon Sparkling Water', 'Organic Pink Lemonade Bunny Fruit Snacks'})"
0.006346967559943582,"frozenset({'Petit Suisse Fruit', 'Lettuce Medley'})"
0.015514809590973202,"frozenset({'Light Oaked Chardonnay', 'Natural Lime Flavor Sparkling Mineral Water'})"
0.006346967559943582,"frozenset({'Light Oaked Chardonnay', 'Organic Chunky Vegetable Soup'})"
0.005641748942172073,"frozenset({'Light Oaked Chardonnay', 'Strawberries'})"
0.004936530324400564,"frozenset({'Light and Lean Quinoa Black Beans with Butternut Squash and Chard', 'Organic Cottage Cheese Blueberry Acai Chia'})"
0.004936530324400564,"frozenset({'Organic Strawberry Chia Lowfat 2% Cottage Cheese', 'Light and Lean Quinoa Black Beans with Butternut Squash and Chard'})"
0.006346967559943582,"frozenset({'Limes', 'Organic Italian Parsley Bunch'})"
0.004936530324400564,"frozenset({'Limes', 'Organic Zucchini'})"
0.006346967559943582,"frozenset({'Oats & Honey Gluten Free Granola', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.004936530324400564,"frozenset({'Orange Sparkling Water', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.007052186177715092,"frozenset({'Organic Graham Crunch Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.012693935119887164,"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.007757404795486601,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.006346967559943582,"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Sparkling Water, Natural Mango Essenced'})"
0.005641748942172073,"frozenset({'Twilight Delight 72% Cacao Intense Dark Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.004936530324400564,"frozenset({'Unsweetened Original Almond Breeze Almond Milk', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.004936530324400564,"frozenset({'Mexican Coffee', 'Organic Strawberries'})"
0.004936530324400564,"frozenset({'Mexican Coffee', 'Original No Pulp 100% Florida Orange Juice'})"
0.006346967559943582,"frozenset({'Vanilla Coffee Concentrate', 'Mexican Coffee'})"
0.004936530324400564,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Mini Original Babybel Cheese'})"
0.007052186177715092,"frozenset({'Natural Artesian Bottled Water', 'Natural Mint Gum'})"
0.007052186177715092,"frozenset({'Natural Artesian Bottled Water', ""Organic D'Anjou Pears""})"
0.006346967559943582,"frozenset({'Natural Artesian Bottled Water', 'Organic Granny Smith Apple'})"
0.010578279266572637,"frozenset({'Natural Artesian Bottled Water', 'Organic Hass Avocado'})"
0.011988716502115656,"frozenset({'Natural Artesian Bottled Water', 'Organic Leek'})"
0.00846262341325811,"frozenset({'Natural Artesian Bottled Water', 'Organic Russet Potato'})"
0.009167842031029619,"frozenset({'Natural Artesian Bottled Water', 'Organic Tomato Cluster'})"
0.007757404795486601,"frozenset({'Natural Artesian Bottled Water', 'Organic Zucchini'})"
0.019746121297602257,"frozenset({'Natural Artesian Bottled Water', 'Reduced Fat Milk'})"
0.007757404795486601,"frozenset({'Natural Artesian Water', 'Natural Artisan Water'})"
0.006346967559943582,"frozenset({'Pure Coconut Water', 'Natural Artesian Water'})"
0.006346967559943582,"frozenset({'Total 0% Nonfat Greek Yogurt', 'Natural Artesian Water'})"
0.005641748942172073,"frozenset({'Natural Artesian Water', 'Total 0% Raspberry Yogurt'})"
0.006346967559943582,"frozenset({'Natural Artesian Water', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.007757404795486601,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Natural Artesian Water'})"
0.007052186177715092,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Natural Artesian Water'})"
0.005641748942172073,"frozenset({'Pure Coconut Water', 'Natural Artisan Water'})"
0.004936530324400564,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Natural Artisan Water'})"
0.007757404795486601,"frozenset({'Natural Lime Flavor Sparkling Mineral Water', 'Organic Chunky Vegetable Soup'})"
0.004936530324400564,"frozenset({'Natural Lime Flavor Sparkling Mineral Water', 'Sliced Wheat Bread'})"
0.006346967559943582,"frozenset({'Strawberries', 'Natural Lime Flavor Sparkling Mineral Water'})"
0.004936530324400564,"frozenset({'Reduced Fat Milk', 'Natural Mint Gum'})"
0.005641748942172073,"frozenset({'Original 0 Calorie Sweetener Packets 115 Count', 'Oatmeal Crème Pies'})"
0.007052186177715092,"frozenset({'Oatmeal Crème Pies', 'Original Fresh Stack Crackers'})"
0.004936530324400564,"frozenset({'Oatmeal Crème Pies', 'Pure Life Purified Water'})"
0.007052186177715092,"frozenset({'Organic Heritage Flakes Cereal', 'Oatmeal Square Banana Dark Chocolate'})"
0.004936530324400564,"frozenset({'Twilight Delight 72% Cacao Intense Dark Squares', 'Oatmeal Square Banana Dark Chocolate'})"
0.004936530324400564,"frozenset({'Organic Heritage Flakes Cereal', 'Oats & Honey Gluten Free Granola'})"
0.004936530324400564,"frozenset({'Orange Sparkling Water', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.00846262341325811,"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})"
0.006346967559943582,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Orange Sparkling Water'})"
0.004936530324400564,"frozenset({'Organic & Raw Strawberry Serenity Kombucha', 'Organic Raw Kombucha Gingerade'})"
0.004936530324400564,"frozenset({'Synergy Organic & Raw Cosmic Cranberry', 'Organic & Raw Strawberry Serenity Kombucha'})"
0.007052186177715092,"frozenset({'Organic & Raw Strawberry Serenity Kombucha', 'Synergy Organic Kombucha Gingerberry'})"
0.007052186177715092,"frozenset({'Organic Avocado', 'Organic Baby Spinach'})"
0.005641748942172073,"frozenset({'Organic Avocado', 'Organic Brown Rice Crisps Cereal'})"
0.004936530324400564,"frozenset({'Organic Avocado', 'Toasted Coconut Chips Original Recipe'})"
0.006346967559943582,"frozenset({'Organic Avocado', 'Vanilla Unsweetened Almond Milk'})"
0.004936530324400564,"frozenset({'Organic Bosc Pear', 'Organic Baby Spinach'})"
0.005641748942172073,"frozenset({'Organic Baby Spinach', 'Organic Broccoli'})"
0.004936530324400564,"frozenset({'Organic Baby Spinach', 'Organic Cucumber'})"
0.005641748942172073,"frozenset({'Organic Baby Spinach', 'Organic Extra Firm Tofu'})"
0.014809590973201692,"frozenset({'Organic Garlic', 'Organic Baby Spinach'})"
0.010578279266572637,"frozenset({'Organic Baby Spinach', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Organic Baby Spinach', 'Organic Italian Parsley Bunch'})"
0.005641748942172073,"frozenset({'Organic Leek', 'Organic Baby Spinach'})"
0.005641748942172073,"frozenset({'Organic Red Onion', 'Organic Baby Spinach'})"
0.004936530324400564,"frozenset({'Organic Roma Tomato', 'Organic Baby Spinach'})"
0.005641748942172073,"frozenset({'Organic Baby Spinach', 'Organic Small Bunch Celery'})"
0.007052186177715092,"frozenset({'Organic Baby Spinach', 'Organic Strawberries'})"
0.007052186177715092,"frozenset({'Organic Baby Spinach', 'Organic Tomato Cluster'})"
0.007757404795486601,"frozenset({'Organic Baby Spinach', 'Organic Zucchini'})"
0.004936530324400564,"frozenset({'Organic Baby Spinach', 'Penne Rigate'})"
0.004936530324400564,"frozenset({'Organic Baby Spinach', 'Sourdough Bread'})"
0.004936530324400564,"frozenset({'Sweet Onion', 'Organic Baby Spinach'})"
0.004936530324400564,"frozenset({'Organic Baby Spinach', 'Vanilla Unsweetened Almond Milk'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', ""Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange""})"
0.004936530324400564,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', ""Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange""})"
0.005641748942172073,"frozenset({""Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange"", 'Peach-Pear Sparkling Water'})"
0.007052186177715092,"frozenset({'Organic Blackberries', 'Red Raspberries'})"
0.006346967559943582,"frozenset({'Organic Blueberries', 'Organic Strawberries'})"
0.004936530324400564,"frozenset({'Organic Bosc Pear', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Shelled Pistachios', 'Organic Brown Rice Crisps Cereal'})"
0.005641748942172073,"frozenset({'Toasted Coconut Chips Original Recipe', 'Organic Brown Rice Crisps Cereal'})"
0.006346967559943582,"frozenset({'Organic Heritage Flakes Cereal', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.007757404795486601,"frozenset({'Organic Summer Strawberry Bunny Fruit Snacks', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.005641748942172073,"frozenset({'Organic Strawberry Chia Lowfat 2% Cottage Cheese', 'Organic Cottage Cheese Blueberry Acai Chia'})"
0.006346967559943582,"frozenset({'Organic Cucumber', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Organic Small Bunch Celery', 'Organic Cucumber'})"
0.005641748942172073,"frozenset({'Organic Cucumber', 'Organic Strawberries'})"
0.004936530324400564,"frozenset({'Seedless Red Grapes', 'Organic Cucumber'})"
0.006346967559943582,"frozenset({'Organic Granny Smith Apple', ""Organic D'Anjou Pears""})"
0.006346967559943582,"frozenset({'Organic Leek', ""Organic D'Anjou Pears""})"
0.004936530324400564,"frozenset({'Vanilla Skyr Nonfat Yogurt', 'Organic Dried Granny Apple Chips'})"
0.004936530324400564,"frozenset({'Organic Garlic', 'Organic Extra Firm Tofu'})"
0.004936530324400564,"frozenset({'Organic Extra Firm Tofu', 'Organic Unsweetened Almond Milk'})"
0.004936530324400564,"frozenset({'Organic Extra Large Grade AA Brown Eggs', 'Organic Hass Avocado'})"
0.005641748942172073,"frozenset({'Petit Suisse Fruit', 'Organic Frosted Flakes Cereal'})"
0.004936530324400564,"frozenset({'Organic Garlic', 'Organic Ginger Root'})"
0.004936530324400564,"frozenset({'Organic Garlic', 'Organic Hass Avocado'})"
0.005641748942172073,"frozenset({'Organic Garlic', 'Organic Lemon'})"
0.005641748942172073,"frozenset({'Organic Garlic', 'Organic Red Onion'})"
0.005641748942172073,"frozenset({'Organic Garlic', 'Organic Strawberries'})"
0.005641748942172073,"frozenset({'Organic Garlic', 'Organic Unsweetened Almond Milk'})"
0.004936530324400564,"frozenset({'Organic Garlic', 'Organic Vegetarian Mild Refried Beans With Green Chiles'})"
0.005641748942172073,"frozenset({'Organic Garlic', 'Original Hummus'})"
0.007757404795486601,"frozenset({'Organic Garlic', 'Sweet Onion'})"
0.011988716502115656,"frozenset({'Organic Graham Crunch Cereal', 'Organic Heritage Flakes Cereal'})"
0.006346967559943582,"frozenset({'Organic Graham Crunch Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks'})"
0.005641748942172073,"frozenset({'Organic Graham Crunch Cereal', 'Peach-Pear Sparkling Water'})"
0.006346967559943582,"frozenset({'Organic Graham Crunch Cereal', 'Sparkling Water, Natural Mango Essenced'})"
0.006346967559943582,"frozenset({'Organic Leek', 'Organic Granny Smith Apple'})"
0.007052186177715092,"frozenset({'Organic Half & Half', 'Organic Milk'})"
0.004936530324400564,"frozenset({'Organic Half & Half', 'Organic Strawberries'})"
0.006346967559943582,"frozenset({'Organic Half & Half', 'Uncured Hickory Smoked Sunday Bacon'})"
0.005641748942172073,"frozenset({'Organic Hass Avocado', 'Organic Italian Parsley Bunch'})"
0.00846262341325811,"frozenset({'Organic Lemon', 'Organic Hass Avocado'})"
0.007757404795486601,"frozenset({'Organic Milk', 'Organic Hass Avocado'})"
0.005641748942172073,"frozenset({'Organic Red Onion', 'Organic Hass Avocado'})"
0.005641748942172073,"frozenset({'Organic Roma Tomato', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Organic Seasoned Yukon Select Potatoes Hashed Browns', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Organic Hass Avocado', 'Organic Strawberries'})"
0.006346967559943582,"frozenset({'Organic Tomato Cluster', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Organic Hass Avocado', 'Organic Yellow Onion'})"
0.007052186177715092,"frozenset({'Organic Zucchini', 'Organic Hass Avocado'})"
0.005641748942172073,"frozenset({'Pure Sparkling Water', 'Organic Hass Avocado'})"
0.007052186177715092,"frozenset({'Reduced Fat Milk', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Sparkling Lemon Water', 'Organic Hass Avocado'})"
0.006346967559943582,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Organic Hass Avocado'})"
0.005641748942172073,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Organic Zucchini', 'Organic Heavy Whipping Cream'})"
0.007052186177715092,"frozenset({'Petit Suisse Fruit', 'Organic Heavy Whipping Cream'})"
0.007052186177715092,"frozenset({'Salted Butter', 'Organic Heavy Whipping Cream'})"
0.004936530324400564,"frozenset({'Organic Heavy Whipping Cream', 'Strawberry Preserves'})"
0.005641748942172073,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Organic Heavy Whipping Cream'})"
0.015514809590973202,"frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks'})"
0.006346967559943582,"frozenset({'Organic Summer Strawberry Bunny Fruit Snacks', 'Organic Heritage Flakes Cereal'})"
0.011988716502115656,"frozenset({'Organic Heritage Flakes Cereal', 'Peach-Pear Sparkling Water'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', 'Popped Dark Chocolate with Sea Salt Granola Bar'})"
0.009873060648801129,"frozenset({'Organic Heritage Flakes Cereal', 'Sparkling Water, Natural Mango Essenced'})"
0.009167842031029619,"frozenset({'Organic Heritage Flakes Cereal', 'Twilight Delight 72% Cacao Intense Dark Squares'})"
0.009167842031029619,"frozenset({'Organic Heritage Flakes Cereal', 'Unsweetened Original Almond Breeze Almond Milk'})"
0.004936530324400564,"frozenset({'Organic Red Onion', 'Organic Italian Parsley Bunch'})"
0.005641748942172073,"frozenset({'Organic Large Brown Grade AA Cage Free Eggs', 'Organic Strawberries'})"
0.004936530324400564,"frozenset({'Organic Large Brown Grade AA Cage Free Eggs', 'Roma Tomato'})"
0.004936530324400564,"frozenset({'Organic Strawberries', 'Organic Large Extra Fancy Fuji Apple'})"
0.007757404795486601,"frozenset({'Organic Leek', 'Organic Russet Potato'})"
0.004936530324400564,"frozenset({'Organic Leek', 'Organic Tomato Cluster'})"
0.004936530324400564,"frozenset({'Organic Leek', 'Organic Yellow Onion'})"
0.009873060648801129,"frozenset({'Organic Leek', 'Organic Zucchini'})"
0.005641748942172073,"frozenset({'Organic Leek', 'Reduced Fat Milk'})"
0.005641748942172073,"frozenset({'Organic Lemon', 'Organic Strawberries'})"
0.005641748942172073,"frozenset({'Organic Milk', 'Organic Strawberries'})"
0.004936530324400564,"frozenset({'Organic Milk', 'Organic Yellow Onion'})"
0.004936530324400564,"frozenset({'Sprouted Multi-Grain Bread', 'Organic Milk'})"
0.009167842031029619,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Organic Milk'})"
0.005641748942172073,"frozenset({'Organic Milk', 'Unsalted Sweet Butter'})"
0.013399153737658674,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Peach-Pear Sparkling Water'})"
0.012693935119887164,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Sparkling Water, Natural Mango Essenced'})"
0.005641748942172073,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Twilight Delight 72% Cacao Intense Dark Squares'})"
0.004936530324400564,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Unsweetened Original Almond Breeze Almond Milk'})"
0.005641748942172073,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Organic Plain Whole Milk Yogurt'})"
0.004936530324400564,"frozenset({'Organic Raw Kombucha Gingerade', 'Synergy Organic Kombucha Gingerberry'})"
0.007757404795486601,"frozenset({'Organic Red Onion', 'Organic Unsweetened Almond Milk'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Organic Reduced Fat 2% Milk'})"
0.004936530324400564,"frozenset({'Organic Reduced Fat Milk', 'Organic Zucchini'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Organic Reduced Fat Milk'})"
0.005641748942172073,"frozenset({'Organic Tomato Cluster', 'Organic Russet Potato'})"
0.006346967559943582,"frozenset({'Organic Russet Potato', 'Organic Yellow Onion'})"
0.005641748942172073,"frozenset({'Organic Zucchini', 'Organic Russet Potato'})"
0.005641748942172073,"frozenset({'Reduced Fat Milk', 'Organic Russet Potato'})"
0.006346967559943582,"frozenset({'Organic Seasoned Yukon Select Potatoes Hashed Browns', 'Pure Sparkling Water'})"
0.005641748942172073,"frozenset({'Organic Strawberries', 'Organic Yellow Onion'})"
0.005641748942172073,"frozenset({'Seedless Red Grapes', 'Organic Strawberries'})"
0.007757404795486601,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Organic Strawberries'})"
0.005641748942172073,"frozenset({'Organic String Cheese', 'Original Beef Jerky'})"
0.005641748942172073,"frozenset({'Organic String Cheese', 'Pistachios'})"
0.005641748942172073,"frozenset({'Soda', 'Organic String Cheese'})"
0.006346967559943582,"frozenset({'Organic Zucchini', 'Organic Tomato Cluster'})"
0.007052186177715092,"frozenset({'Reduced Fat Milk', 'Organic Tomato Cluster'})"
0.004936530324400564,"frozenset({'Organic Unsweetened Almond Milk', 'Organic Vegetarian Mild Refried Beans With Green Chiles'})"
0.004936530324400564,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Organic Yellow Onion'})"
0.006346967559943582,"frozenset({'Petit Suisse Fruit', 'Organic Zucchini'})"
0.006346967559943582,"frozenset({'Reduced Fat Milk', 'Organic Zucchini'})"
0.004936530324400564,"frozenset({'Organic Zucchini', 'Salted Butter'})"
0.006346967559943582,"frozenset({'Pistachios', 'Original Beef Jerky'})"
0.007757404795486601,"frozenset({'Soda', 'Original Beef Jerky'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Parsley'})"
0.012693935119887164,"frozenset({'Peach-Pear Sparkling Water', 'Sparkling Water, Natural Mango Essenced'})"
0.004936530324400564,"frozenset({'Trail Mix Fruit & Nut Chewy Granola Bars', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Twilight Delight 72% Cacao Intense Dark Squares', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Unsweetened Original Almond Breeze Almond Milk', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Vanilla Skyr Nonfat Yogurt', 'Pesto Tortellini  Bowls'})"
0.007757404795486601,"frozenset({'Petit Suisse Fruit', 'Salted Butter'})"
0.007757404795486601,"frozenset({'Petit Suisse Fruit', 'Strawberry Preserves'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Sweet Onion'})"
0.006346967559943582,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Petit Suisse Fruit'})"
0.006346967559943582,"frozenset({'Petit Suisse Fruit', 'Wild Blueberry Preserves'})"
0.006346967559943582,"frozenset({'Soda', 'Pistachios'})"
0.004936530324400564,"frozenset({'Total 0% Nonfat Greek Yogurt', 'Pure Coconut Water'})"
0.004936530324400564,"frozenset({'Pure Coconut Water', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.004936530324400564,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Pure Coconut Water'})"
0.004936530324400564,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Pure Coconut Water'})"
0.004936530324400564,"frozenset({'Strawberries', 'Red Raspberries'})"
0.006346967559943582,"frozenset({'Salted Butter', 'Strawberry Preserves'})"
0.005641748942172073,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Salted Butter'})"
0.004936530324400564,"frozenset({'Salted Butter', 'Wild Blueberry Preserves'})"
0.006346967559943582,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Sea Salt Potato Chips'})"
0.004936530324400564,"frozenset({'Small Hass Avocado', 'Vanilla Skyr Nonfat Yogurt'})"
0.013399153737658674,"frozenset({'Soda', 'Zero Calorie Cola'})"
0.004936530324400564,"frozenset({'Sparkling Grapefruit', 'Sparkling Clementine Juice'})"
0.004936530324400564,"frozenset({'Wild Blueberry Preserves', 'Strawberry Preserves'})"
0.006346967559943582,"frozenset({'Total 0% Nonfat Greek Yogurt', 'Total 0% Raspberry Yogurt'})"
0.005641748942172073,"frozenset({'Total 0% Nonfat Greek Yogurt', 'Total 2% All Natural Greek Strained Yogurt with Honey'})"
0.005641748942172073,"frozenset({'Total 0% Nonfat Greek Yogurt', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})"
0.00846262341325811,"frozenset({'Total 0% Nonfat Greek Yogurt', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.00846262341325811,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 0% Nonfat Greek Yogurt'})"
0.009167842031029619,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 0% Nonfat Greek Yogurt'})"
0.006346967559943582,"frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey', 'Total 0% Raspberry Yogurt'})"
0.004936530324400564,"frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz', 'Total 0% Raspberry Yogurt'})"
0.006346967559943582,"frozenset({'Total 0% Raspberry Yogurt', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.007052186177715092,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 0% Raspberry Yogurt'})"
0.011283497884344146,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 0% Raspberry Yogurt'})"
0.005641748942172073,"frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})"
0.007052186177715092,"frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.007052186177715092,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% All Natural Greek Strained Yogurt with Honey'})"
0.010578279266572637,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 2% All Natural Greek Strained Yogurt with Honey'})"
0.007757404795486601,"frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
